Plan_mes;mes;nro_cliente
95456;3;4092
96119;3;4095
96018;3;4094
96865;3;4093
96385;3;4096
96400;3;4098
96874;3;4097
96922;3;4099
96715;3;4101
97017;3;4100
96078;3;4103
96890;3;4105
97120;3;4104
96121;3;4109
96440;3;4107
96133;3;4108
96308;3;4106
96308;3;4110
96022;3;4111
95729;3;4102
97120;3;4112
94402;3;4113
96327;3;4114
96078;3;4115
96890;3;4116
96916;3;4119
96844;3;4117
96910;3;4118
96890;3;4123
96874;3;4125
96327;3;4124
95982;3;4122
96890;3;4121
96327;3;4120
93720;3;4126
97034;3;4129
96806;3;4131
96865;3;4130
96420;3;4128
96078;3;4127
97240;3;4132
95599;3;4133
97240;3;4134
96859;3;4135
95982;3;4136
96007;3;4137
93561;3;4138
96874;3;4141
95419;3;4140
96874;3;4139
96844;3;4144
96859;3;4142
96807;3;4143
96910;3;4145
93618;3;4146
96844;3;4147
96844;3;4150
96078;3;4148
96007;3;4149
96890;3;4151
96308;3;4153
96922;3;4154
96890;3;4152
96332;3;4155
96078;3;4157
96865;3;4156
93618;3;4158
97002;3;4159
94497;3;4160
97034;3;4161
96078;3;4163
96970;3;4162
96874;3;4164
97017;3;4165
96859;3;4166
96793;3;4167
97002;3;4168
96865;3;4169
96878;3;4170
96865;3;4172
96916;3;4171
96332;3;4174
96409;3;4173
96385;3;4175
96793;3;4176
97034;3;4177
96793;3;4180
96409;3;4181
96327;3;4178
96133;3;4183
96234;3;4179
96922;3;4185
96119;3;4184
95729;3;4186
95982;3;4182
96262;3;4187
96385;3;4188
96874;3;4189
96844;3;4190
96741;3;4191
96793;3;4192
97002;3;4193
96133;3;4194
95744;3;4195
97002;3;4197
96018;3;4199
97034;3;4200
97017;3;4198
96874;3;4201
96262;3;4202
97017;3;4196
96133;3;4203
96766;3;4207
96890;3;4209
96770;3;4208
96910;3;4210
96767;3;4204
96078;3;4206
96806;3;4205
96741;3;4211
93561;3;4212
96385;3;4213
96018;3;4215
96874;3;4214
93720;3;4217
96895;3;4216
96078;3;4218
96022;3;4219
96234;3;4220
96385;3;4221
96234;3;4222
96054;3;4225
96385;3;4226
97120;3;4224
93720;3;4223
96874;3;4227
96890;3;4228
95982;3;4232
95784;3;4233
96385;3;4234
95982;3;4235
97120;3;4229
96890;3;4231
96859;3;4236
96807;3;4230
97002;3;4237
96922;3;4238
96922;3;4242
96741;3;4240
96078;3;4241
95645;3;4239
96807;3;4244
96409;3;4243
97120;3;4245
96786;3;4247
96409;3;4246
93521;3;4248
96078;3;4249
96722;3;4250
95645;3;4252
96234;3;4251
96208;3;4254
97120;3;4253
96406;3;4255
96385;3;4257
97120;3;4256
97120;3;4258
93561;3;4259
96874;3;4262
96410;3;4261
97002;3;4260
96890;3;4263
96208;3;4266
96208;3;4267
96078;3;4264
96715;3;4265
95400;3;4268
95599;3;4270
97120;3;4269
96890;3;4271
96410;3;4273
95599;3;4272
94562;3;4275
97120;3;4276
93631;3;4279
96922;3;4277
97034;3;4280
96409;3;4278
95982;3;4281
96910;3;4274
96409;3;4283
95408;3;4282
94468;3;4285
96895;3;4287
93720;3;4288
96715;3;4286
96327;3;4289
96910;3;4291
96054;3;4292
96910;3;4284
96770;3;4293
96234;3;4290
97120;3;4294
96910;3;4295
96770;3;4298
97017;3;4299
96793;3;4300
96385;3;4296
96715;3;4301
93618;3;4297
96234;3;4302
96874;3;4305
96810;3;4304
97017;3;4303
96133;3;4306
96874;3;4307
96810;3;4308
96810;3;4309
96922;3;4310
96385;3;4312
96793;3;4313
95599;3;4314
97017;3;4315
96970;3;4311
96970;3;4316
96970;3;4317
96793;3;4318
97034;3;4319
94402;3;4320
97120;3;4321
96806;3;4322
97120;3;4323
96970;3;4324
96234;3;4325
96910;3;4326
96859;3;4327
96859;3;4328
97002;3;4333
93618;3;4330
96874;3;4331
96741;3;4329
96400;3;4332
97120;3;4334
96890;3;4336
97120;3;4335
97002;3;4337
97120;3;4338
96119;3;4339
97017;3;4340
96327;3;4342
96327;3;4343
96874;3;4341
96874;3;4344
96411;3;4345
93720;3;4346
96078;3;4347
94690;3;4348
96078;3;4350
96133;3;4349
96890;3;4351
93618;3;4352
96910;3;4354
96018;3;4353
96810;3;4355
96420;3;4357
96878;3;4356
96208;3;4358
96810;3;4362
96385;3;4360
96807;3;4361
95645;3;4364
96874;3;4365
96810;3;4363
96133;3;4366
97117;3;4359
96810;3;4367
96890;3;4368
97120;3;4369
96208;3;4371
96420;3;4370
96385;3;4372
94497;3;4373
96715;3;4375
96722;3;4374
96970;3;4378
96910;3;4377
96078;3;4379
96890;3;4380
96018;3;4376
96092;3;4382
96770;3;4381
93618;3;4383
95599;3;4384
97034;3;4385
96922;3;4386
97120;3;4388
96119;3;4387
97017;3;4389
96385;3;4392
96859;3;4390
97120;3;4393
96385;3;4391
96409;3;4394
97034;3;4395
96327;3;4397
96121;3;4396
96133;3;4398
96133;3;4399
96007;3;4400
97034;3;4401
95982;3;4403
95982;3;4402
96018;3;4404
96741;3;4405
95982;3;4406
96890;3;4407
96810;3;4408
96922;3;4410
97120;3;4412
96007;3;4409
96737;3;4411
96327;3;4414
96770;3;4413
96133;3;4415
96385;3;4422
97017;3;4418
97017;3;4420
96874;3;4421
97120;3;4423
96910;3;4419
96385;3;4417
96413;3;4416
96133;3;4424
96767;3;4425
96262;3;4426
96910;3;4428
94458;3;4430
97034;3;4427
94410;3;4432
96874;3;4431
96770;3;4429
96018;3;4433
95982;3;4434
96874;3;4436
97017;3;4435
96440;3;4438
96874;3;4437
96767;3;4440
96970;3;4441
96970;3;4442
96895;3;4439
96793;3;4443
96910;3;4444
96409;3;4445
96793;3;4447
94567;3;4446
96890;3;4448
96776;3;4449
96776;3;4452
96327;3;4450
96874;3;4451
97002;3;4453
96188;3;4454
96770;3;4455
95729;3;4456
96910;3;4457
96970;3;4459
96121;3;4458
96208;3;4460
96121;3;4461
97002;3;4462
95982;3;4463
96078;3;4464
94497;3;4467
96810;3;4466
96793;3;4465
96970;3;4469
96970;3;4470
96807;3;4468
96890;3;4471
96327;3;4472
96916;3;4473
96092;3;4474
96409;3;4475
96722;3;4478
96878;3;4479
96810;3;4477
96078;3;4476
96385;3;4480
97120;3;4483
96874;3;4481
96890;3;4484
96910;3;4482
97240;3;4486
96385;3;4487
96865;3;4490
96890;3;4489
96910;3;4491
97120;3;4492
96770;3;4493
94458;3;4494
94562;3;4485
96890;3;4488
96022;3;4496
96043;3;4495
95683;3;4498
96262;3;4497
96922;3;4500
95744;3;4499
96890;3;4501
96119;3;4502
95400;3;4504
96874;3;4505
96890;3;4503
96810;3;4506
96770;3;4508
96865;3;4507
94497;3;4510
96157;3;4512
96007;3;4511
96807;3;4513
96874;3;4514
96910;3;4509
96807;3;4515
95596;3;4516
96208;3;4518
96133;3;4519
96922;3;4517
96890;3;4521
95729;3;4520
96865;3;4523
96776;3;4522
96385;3;4525
96737;3;4524
96332;3;4526
96308;3;4527
96890;3;4528
96810;3;4529
95982;3;4530
94410;3;4531
96770;3;4532
96022;3;4534
95744;3;4533
96806;3;4536
97034;3;4535
96865;3;4540
96741;3;4537
96807;3;4538
96970;3;4541
96910;3;4539
96810;3;4542
93561;3;4544
97034;3;4545
96807;3;4543
95645;3;4546
96208;3;4547
96092;3;4549
96327;3;4548
97240;3;4550
96133;3;4553
96916;3;4552
96078;3;4551
96890;3;4555
96810;3;4554
94497;3;4556
96874;3;4557
96054;3;4558
95040;3;4560
97120;3;4561
96807;3;4559
96119;3;4563
94402;3;4562
96767;3;4564
96385;3;4565
96865;3;4566
96262;3;4569
96262;3;4567
96865;3;4568
96922;3;4571
97002;3;4572
95645;3;4570
96078;3;4574
96890;3;4573
96890;3;4575
96208;3;4576
96970;3;4578
96874;3;4577
96133;3;4580
96722;3;4579
96865;3;4584
96865;3;4583
96874;3;4585
96767;3;4588
96007;3;4587
96121;3;4586
96133;3;4590
93720;3;4589
96385;3;4591
96409;3;4592
97017;3;4582
96715;3;4581
96910;3;4593
96133;3;4595
96890;3;4594
96878;3;4596
96308;3;4597
96022;3;4600
96793;3;4598
96916;3;4599
96859;3;4601
95599;3;4602
96910;3;4603
96890;3;4606
95420;3;4605
97120;3;4604
96119;3;4607
97120;3;4608
96806;3;4609
96018;3;4610
96054;3;4614
96234;3;4613
97034;3;4611
95982;3;4612
96741;3;4615
96400;3;4616
94402;3;4618
96807;3;4620
95645;3;4619
96807;3;4621
96806;3;4623
96385;3;4624
96737;3;4622
96385;3;4617
96810;3;4628
96806;3;4627
96890;3;4626
97120;3;4625
96916;3;4629
96078;3;4630
96327;3;4631
97034;3;4634
96810;3;4633
95729;3;4632
96890;3;4636
96385;3;4635
96922;3;4637
96133;3;4638
96890;3;4640
96922;3;4639
94458;3;4641
96385;3;4642
96895;3;4643
95419;3;4645
96910;3;4646
97240;3;4644
96413;3;4647
96078;3;4648
96810;3;4650
96119;3;4649
96890;3;4651
94458;3;4652
93561;3;4654
95645;3;4653
96865;3;4655
96865;3;4657
96385;3;4656
96385;3;4658
96865;3;4659
96776;3;4661
96865;3;4662
95683;3;4660
96327;3;4664
96078;3;4665
96208;3;4666
96874;3;4667
96327;3;4669
93618;3;4670
96208;3;4671
96385;3;4673
95599;3;4672
96413;3;4663
96874;3;4674
96262;3;4675
96208;3;4678
96890;3;4668
96970;3;4677
96737;3;4676
96844;3;4679
96262;3;4680
96385;3;4681
96770;3;4683
97120;3;4682
96385;3;4684
96385;3;4686
96874;3;4688
96865;3;4687
97120;3;4689
97120;3;4691
96327;3;4692
96895;3;4690
93618;3;4693
96874;3;4696
96865;3;4694
95400;3;4695
96767;3;4699
97120;3;4697
94410;3;4698
96859;3;4700
96865;3;4704
96715;3;4705
97120;3;4707
96715;3;4706
96890;3;4701
95645;3;4702
96865;3;4703
96970;3;4709
96793;3;4710
96844;3;4685
97122;3;4708
95744;3;4712
96741;3;4713
96806;3;4714
97220;3;4711
96400;3;4715
96767;3;4718
96327;3;4719
96385;3;4717
96119;3;4720
96793;3;4716
97240;3;4721
96018;3;4722
95599;3;4724
96722;3;4723
96890;3;4725
96810;3;4726
96890;3;4727
96078;3;4728
96890;3;4729
96970;3;4730
96133;3;4731
96737;3;4732
96844;3;4734
96910;3;4733
96327;3;4736
95982;3;4737
96133;3;4738
96119;3;4735
97034;3;4740
97017;3;4739
96776;3;4744
96895;3;4743
96078;3;4745
96722;3;4747
96865;3;4748
95982;3;4746
96121;3;4741
96890;3;4742
96874;3;4749
96806;3;4750
97120;3;4751
96133;3;4753
96078;3;4754
97120;3;4752
96810;3;4755
95408;3;4756
97017;3;4757
97017;3;4758
95400;3;4760
96327;3;4759
96865;3;4762
96092;3;4763
97120;3;4767
96767;3;4765
95982;3;4766
96385;3;4768
97120;3;4764
96890;3;4761
95729;3;4769
95729;3;4770
96865;3;4771
95645;3;4773
96890;3;4772
96874;3;4774
95712;3;4776
95982;3;4775
96332;3;4777
94497;3;4778
96793;3;4780
95559;3;4781
96793;3;4779
97120;3;4782
96770;3;4783
97240;3;4785
96385;3;4784
97120;3;4786
95599;3;4787
96890;3;4788
95729;3;4789
96807;3;4792
96910;3;4791
96262;3;4790
96308;3;4798
96385;3;4797
94458;3;4796
96970;3;4794
96874;3;4795
96018;3;4793
96910;3;4799
95744;3;4800
97120;3;4801
96308;3;4803
96776;3;4804
96385;3;4802
96910;3;4806
95559;3;4807
96308;3;4809
96262;3;4805
96022;3;4808
96722;3;4810
93618;3;4811
96890;3;4812
96922;3;4815
96308;3;4813
95456;3;4814
96208;3;4818
96327;3;4817
96133;3;4816
96806;3;4819
97120;3;4820
96092;3;4821
96874;3;4822
97120;3;4823
96385;3;4824
96865;3;4825
93618;3;4826
96262;3;4827
96262;3;4828
96078;3;4829
97117;3;4830
96385;3;4831
96890;3;4832
95599;3;4833
96262;3;4834
96741;3;4835
96038;3;4836
97120;3;4838
96092;3;4837
96910;3;4839
96119;3;4840
96890;3;4842
94156;3;4841
96133;3;4843
96865;3;4844
97120;3;4845
95733;3;4846
96385;3;4848
97120;3;4849
96133;3;4851
96262;3;4852
96890;3;4853
96910;3;4847
96874;3;4850
96262;3;4854
97120;3;4856
96922;3;4857
96910;3;4861
96865;3;4862
96385;3;4860
94366;3;4858
96859;3;4859
96715;3;4863
96910;3;4864
96420;3;4866
96119;3;4868
96970;3;4867
96844;3;4865
96793;3;4869
96078;3;4855
97120;3;4870
96327;3;4871
93618;3;4872
96022;3;4874
96308;3;4873
96910;3;4876
96890;3;4878
96722;3;4875
96916;3;4877
96874;3;4880
95408;3;4879
96722;3;4881
96874;3;4884
96411;3;4883
96810;3;4882
95645;3;4885
96332;3;4886
96865;3;4888
96722;3;4887
96078;3;4889
95595;3;4890
95599;3;4891
95599;3;4892
96385;3;4893
95420;3;4894
96844;3;4895
96054;3;4897
96910;3;4896
96385;3;4898
97017;3;4899
96890;3;4900
96890;3;4901
93618;3;4902
93845;3;4903
96859;3;4904
95744;3;4905
96890;3;4906
96770;3;4907
96890;3;4908
96385;3;4910
96022;3;4909
96874;3;4911
96208;3;4912
96262;3;4913
96810;3;4914
96910;3;4915
96890;3;4916
97120;3;4921
96262;3;4917
97120;3;4920
94497;3;4918
96922;3;4919
96715;3;4923
96844;3;4926
96737;3;4927
96078;3;4922
96018;3;4929
93608;3;4924
96413;3;4930
95744;3;4931
96810;3;4925
96327;3;4932
96874;3;4933
96874;3;4934
96722;3;4928
96922;3;4936
96874;3;4935
96078;3;4938
95982;3;4937
96262;3;4939
93720;3;4940
96910;3;4944
96188;3;4943
96770;3;4942
95471;3;4941
96922;3;4945
96022;3;4946
96308;3;4947
97002;3;4948
96916;3;4950
96400;3;4951
96413;3;4953
96895;3;4952
93648;3;4949
93720;3;4957
96208;3;4956
96385;3;4958
96741;3;4959
96807;3;4960
96767;3;4954
95982;3;4955
95670;3;4963
95599;3;4964
95729;3;4961
96810;3;4965
96890;3;4966
93618;3;4968
96208;3;4970
96890;3;4967
96910;3;4971
96890;3;4972
96874;3;4973
96767;3;4962
96121;3;4969
96722;3;4976
96078;3;4977
96208;3;4974
96970;3;4975
93618;3;4978
97017;3;4979
96208;3;4980
96420;3;4981
96420;3;4984
96810;3;4982
96810;3;4983
96332;3;4985
97002;3;4986
96895;3;4987
96910;3;4988
95645;3;4991
96327;3;4992
96878;3;4993
96890;3;4989
97240;3;4990
96078;3;4994
96922;3;4997
96092;3;4995
94516;3;4996
96890;3;4998
96722;3;4999
96859;3;5000
97120;3;5001
95456;3;5002
96767;3;5004
97002;3;5005
96133;3;5008
95596;3;5007
95780;3;5006
96890;3;5003
97120;3;5010
96715;3;5009
96078;3;5011
95982;3;5012
96078;3;5013
96970;3;5016
97034;3;5017
96910;3;5015
96262;3;5014
95570;3;5018
96722;3;5019
95744;3;5021
97240;3;5022
96413;3;5020
96922;3;5026
97060;3;5025
96910;3;5024
96890;3;5027
96409;3;5028
96741;3;5029
95456;3;5023
93845;3;5030
96916;3;5031
94041;3;5033
95599;3;5034
96890;3;5035
96874;3;5037
96715;3;5036
96262;3;5032
97017;3;5040
96874;3;5041
96133;3;5039
96916;3;5042
97017;3;5038
96770;3;5043
97120;3;5046
96327;3;5047
96385;3;5050
95729;3;5049
96786;3;5051
97034;3;5052
96874;3;5053
96007;3;5048
95350;3;5044
96308;3;5045
96741;3;5054
96090;3;5055
96133;3;5056
96865;3;5057
97120;3;5060
96385;3;5059
96262;3;5061
96767;3;5062
96910;3;5067
96715;3;5068
96078;3;5063
96970;3;5066
94410;3;5064
96793;3;5065
96865;3;5070
96327;3;5058
97120;3;5069
96786;3;5071
96385;3;5073
95744;3;5072
96910;3;5074
96327;3;5075
96722;3;5076
95599;3;5077
96890;3;5079
96385;3;5078
96715;3;5080
97120;3;5081
97034;3;5082
96262;3;5083
96859;3;5084
96970;3;5089
96890;3;5091
96895;3;5092
96737;3;5095
95744;3;5090
96874;3;5085
96078;3;5086
94410;3;5097
96895;3;5088
96810;3;5087
96806;3;5093
97120;3;5100
96810;3;5094
96208;3;5101
97002;3;5098
96890;3;5102
95729;3;5099
95408;3;5096
96793;3;5103
96722;3;5105
96970;3;5104
96793;3;5106
96874;3;5107
96078;3;5110
96806;3;5109
96793;3;5108
96786;3;5111
96865;3;5112
97240;3;5113
96806;3;5114
96910;3;5116
96234;3;5117
96806;3;5115
96715;3;5118
97017;3;5119
96385;3;5120
96406;3;5121
96916;3;5122
95683;3;5123
95712;3;5124
97034;3;5126
96890;3;5125
96890;3;5127
96865;3;5129
96007;3;5128
96092;3;5130
96786;3;5131
96327;3;5132
96874;3;5133
96698;3;5134
96406;3;5135
96770;3;5137
97034;3;5138
97120;3;5139
96078;3;5136
97002;3;5141
96022;3;5140
97034;3;5142
96786;3;5144
95420;3;5145
96874;3;5143
96133;3;5148
96385;3;5147
96793;3;5146
96133;3;5150
97120;3;5149
96767;3;5151
96767;3;5153
96922;3;5152
96385;3;5154
96910;3;5160
96385;3;5155
96741;3;5157
96007;3;5158
96133;3;5156
96910;3;5159
97120;3;5162
96890;3;5163
96890;3;5164
96910;3;5161
97034;3;5165
96910;3;5166
96133;3;5167
96890;3;5168
96092;3;5171
96119;3;5169
96409;3;5173
96910;3;5170
96119;3;5172
96890;3;5175
96262;3;5174
96022;3;5176
97034;3;5178
96737;3;5179
96308;3;5180
96092;3;5177
96385;3;5184
96874;3;5183
96970;3;5181
96078;3;5182
95744;3;5185
93720;3;5186
96910;3;5187
96844;3;5188
96722;3;5190
96916;3;5189
96385;3;5192
96385;3;5194
96054;3;5191
96874;3;5193
96078;3;5195
96018;3;5196
95380;3;5198
96406;3;5199
94402;3;5197
96078;3;5200
96133;3;5201
97120;3;5203
96234;3;5204
96262;3;5202
96916;3;5208
93521;3;5207
97120;3;5210
96018;3;5205
96890;3;5206
96133;3;5211
96262;3;5209
96776;3;5212
96916;3;5214
96786;3;5215
96970;3;5213
96970;3;5216
96262;3;5217
95683;3;5218
96119;3;5219
95400;3;5220
96970;3;5221
95744;3;5222
96890;3;5223
94459;3;5224
96844;3;5225
96262;3;5228
96874;3;5226
97034;3;5227
96890;3;5231
96133;3;5232
96890;3;5233
96119;3;5234
96844;3;5229
95982;3;5230
96865;3;5237
96188;3;5236
97120;3;5235
96910;3;5239
96844;3;5238
95599;3;5241
96133;3;5243
96890;3;5242
96806;3;5240
95419;3;5245
96865;3;5244
96078;3;5246
96890;3;5248
95599;3;5249
94468;3;5251
96874;3;5247
96890;3;5252
96327;3;5254
96922;3;5253
97240;3;5255
96895;3;5259
96018;3;5257
96970;3;5258
97017;3;5256
96874;3;5250
96715;3;5261
93417;3;5260
96890;3;5262
96865;3;5263
96970;3;5265
96793;3;5264
96327;3;5266
96910;3;5269
94410;3;5270
96844;3;5267
96874;3;5271
95645;3;5272
96806;3;5273
96737;3;5275
96970;3;5276
94497;3;5274
97017;3;5277
97120;3;5268
96810;3;5278
96970;3;5280
95670;3;5281
96806;3;5279
95599;3;5283
96119;3;5282
96737;3;5284
96890;3;5285
96770;3;5286
96385;3;5288
96385;3;5289
96188;3;5290
96078;3;5291
96737;3;5292
96737;3;5287
96208;3;5294
96970;3;5295
96385;3;5293
93618;3;5298
96865;3;5297
96806;3;5296
96970;3;5300
96327;3;5299
96890;3;5301
96810;3;5302
96262;3;5303
96806;3;5304
96385;3;5308
96770;3;5307
96890;3;5306
96327;3;5310
96440;3;5309
96810;3;5311
96385;3;5313
94458;3;5312
96327;3;5315
96770;3;5314
96262;3;5305
96874;3;5316
96970;3;5317
93618;3;5318
96874;3;5319
97120;3;5320
96741;3;5322
96890;3;5321
96133;3;5324
93618;3;5323
96895;3;5325
95595;3;5326
96420;3;5327
96807;3;5329
96741;3;5328
96844;3;5330
96793;3;5332
95500;3;5331
96874;3;5333
96890;3;5337
97034;3;5336
96890;3;5338
96410;3;5339
96890;3;5340
94410;3;5341
96910;3;5342
97002;3;5345
96078;3;5346
96890;3;5347
96133;3;5343
96890;3;5344
96133;3;5335
96385;3;5334
96890;3;5348
95400;3;5355
96865;3;5354
96865;3;5349
94562;3;5350
97120;3;5352
95982;3;5353
96922;3;5357
96767;3;5351
96910;3;5356
96922;3;5358
96078;3;5359
95744;3;5360
95712;3;5363
96327;3;5364
96262;3;5365
96308;3;5366
96874;3;5368
96715;3;5370
97084;3;5369
96078;3;5361
96133;3;5362
96770;3;5367
96970;3;5373
94516;3;5372
96770;3;5374
96078;3;5375
95400;3;5381
96859;3;5371
96090;3;5382
97002;3;5378
96887;3;5377
95400;3;5380
95729;3;5376
96078;3;5379
95599;3;5383
96970;3;5384
96327;3;5385
96078;3;5387
96859;3;5386
95400;3;5388
96327;3;5390
97017;3;5389
96844;3;5391
97240;3;5392
95456;3;5394
95420;3;5395
95599;3;5393
94485;3;5396
97120;3;5397
96874;3;5399
96022;3;5398
95599;3;5402
96410;3;5403
96922;3;5400
96078;3;5404
96910;3;5405
96078;3;5401
96890;3;5407
96874;3;5406
96022;3;5408
96776;3;5409
94510;3;5411
96895;3;5410
96922;3;5412
96859;3;5413
96440;3;5414
96806;3;5417
96910;3;5416
96767;3;5415
96890;3;5419
96440;3;5420
96385;3;5421
97034;3;5418
95599;3;5422
96890;3;5423
96922;3;5425
96865;3;5424
96078;3;5426
96188;3;5427
96133;3;5428
96865;3;5429
96007;3;5430
96007;3;5434
96078;3;5435
96078;3;5436
96770;3;5431
96910;3;5439
97017;3;5432
94380;3;5433
96910;3;5441
96054;3;5442
96890;3;5443
96133;3;5444
96400;3;5445
96133;3;5437
96895;3;5438
95599;3;5440
96722;3;5446
95599;3;5447
96890;3;5449
96776;3;5453
96234;3;5451
96859;3;5450
96234;3;5452
96385;3;5454
96865;3;5455
96874;3;5456
96770;3;5448
96776;3;5458
96910;3;5457
96865;3;5460
96007;3;5459
96121;3;5461
96770;3;5462
95774;3;5463
96133;3;5464
96440;3;5465
97120;3;5470
96420;3;5471
96890;3;5467
94468;3;5468
95982;3;5469
96121;3;5472
96767;3;5474
96910;3;5466
96234;3;5476
96890;3;5473
96715;3;5475
95570;3;5477
96308;3;5478
96054;3;5479
93521;3;5480
96767;3;5482
96409;3;5483
97017;3;5484
96910;3;5481
96420;3;5486
96916;3;5485
96119;3;5488
96890;3;5489
96890;3;5487
96385;3;5490
96385;3;5491
96385;3;5492
96874;3;5495
96810;3;5494
96385;3;5496
96385;3;5498
95419;3;5497
96054;3;5493
95733;3;5499
96922;3;5500
96385;3;5501
96910;3;5502
96890;3;5505
95774;3;5503
96806;3;5506
96890;3;5504
96910;3;5507
96890;3;5510
97240;3;5509
96262;3;5508
96007;3;5511
96737;3;5513
96262;3;5514
96741;3;5512
96078;3;5515
93720;3;5516
96054;3;5517
95408;3;5518
96262;3;5519
96910;3;5521
96922;3;5520
96767;3;5522
96922;3;5524
95784;3;5523
97002;3;5525
96806;3;5526
95774;3;5528
96890;3;5527
96092;3;5529
97017;3;5530
95570;3;5533
96234;3;5532
96916;3;5534
96806;3;5535
96722;3;5531
96767;3;5536
96810;3;5539
96262;3;5537
96413;3;5538
96018;3;5542
97034;3;5541
94458;3;5540
95744;3;5544
97034;3;5543
97017;3;5545
97002;3;5546
96090;3;5547
96741;3;5548
96078;3;5549
96865;3;5553
95599;3;5551
96890;3;5550
96767;3;5552
96385;3;5554
95982;3;5557
93618;3;5558
97120;3;5555
96262;3;5556
96865;3;5564
95683;3;5559
95599;3;5561
96776;3;5562
96715;3;5560
93648;3;5567
96385;3;5563
96910;3;5569
96874;3;5570
96910;3;5568
97034;3;5571
96007;3;5572
96400;3;5573
96865;3;5565
96874;3;5566
95733;3;5574
94485;3;5575
97120;3;5576
97002;3;5577
96865;3;5578
96078;3;5580
96859;3;5581
95599;3;5579
96890;3;5584
96865;3;5585
97002;3;5583
95408;3;5586
97034;3;5582
96411;3;5587
95784;3;5588
96916;3;5589
96865;3;5591
96865;3;5592
95670;3;5590
95599;3;5593
96022;3;5594
96715;3;5595
95712;3;5596
96865;3;5602
97002;3;5597
96007;3;5603
96910;3;5606
96770;3;5607
96385;3;5599
96741;3;5598
96878;3;5600
95683;3;5601
96910;3;5608
96859;3;5609
96018;3;5610
97002;3;5611
96715;3;5604
96385;3;5605
95982;3;5613
96078;3;5612
96890;3;5614
96121;3;5615
96890;3;5617
96890;3;5618
96385;3;5616
96409;3;5621
96308;3;5622
96874;3;5619
95599;3;5623
96916;3;5620
96119;3;5625
96722;3;5624
96910;3;5626
96874;3;5629
96890;3;5628
96420;3;5627
96741;3;5630
96895;3;5632
97240;3;5633
96018;3;5634
96767;3;5635
96121;3;5636
96910;3;5631
96910;3;5637
96910;3;5639
96910;3;5641
97240;3;5638
96722;3;5640
96890;3;5642
95599;3;5644
96844;3;5645
96698;3;5647
96922;3;5648
96133;3;5650
95570;3;5649
96385;3;5651
96737;3;5652
96910;3;5646
96741;3;5654
96810;3;5653
96018;3;5643
96910;3;5656
96810;3;5655
97120;3;5659
95599;3;5660
96922;3;5657
95599;3;5658
96262;3;5661
96890;3;5662
96385;3;5663
95599;3;5666
96767;3;5665
96770;3;5667
96262;3;5664
96865;3;5668
96413;3;5669
96859;3;5670
96722;3;5675
96767;3;5677
96807;3;5676
96890;3;5678
96737;3;5671
96385;3;5681
96234;3;5683
96400;3;5680
96767;3;5682
95982;3;5684
95040;3;5686
96810;3;5685
96922;3;5672
96440;3;5673
96733;3;5689
96308;3;5679
96411;3;5691
94510;3;5688
96922;3;5687
96007;3;5692
97034;3;5674
96310;3;5690
95599;3;5693
96262;3;5697
96910;3;5694
97240;3;5695
96741;3;5696
96810;3;5699
96409;3;5698
96910;3;5700
96385;3;5701
94041;3;5702
96844;3;5704
96916;3;5703
96767;3;5708
97002;3;5705
96922;3;5706
96018;3;5709
96890;3;5710
96806;3;5707
95599;3;5711
96910;3;5712
96018;3;5714
96890;3;5713
96007;3;5717
97017;3;5716
96400;3;5715
96400;3;5718
96262;3;5720
97240;3;5719
96890;3;5721
96345;3;5723
96770;3;5722
96890;3;5724
96385;3;5726
96910;3;5727
96890;3;5728
97002;3;5725
96737;3;5730
96767;3;5733
96121;3;5734
96715;3;5731
96922;3;5732
97117;3;5729
96890;3;5737
96262;3;5738
96078;3;5736
95420;3;5735
97120;3;5739
95733;3;5740
96262;3;5741
96890;3;5742
96890;3;5743
96078;3;5745
95744;3;5746
96807;3;5747
96807;3;5749
96007;3;5750
95744;3;5748
95599;3;5753
96698;3;5751
95596;3;5752
96865;3;5744
96910;3;5756
96698;3;5757
96807;3;5758
96916;3;5754
95744;3;5759
96234;3;5755
97034;3;5761
96859;3;5760
96859;3;5762
95596;3;5763
97034;3;5764
96385;3;5765
96910;3;5766
95599;3;5767
96890;3;5768
96308;3;5769
96078;3;5770
97002;3;5771
96806;3;5773
96078;3;5772
96865;3;5774
96078;3;5775
97002;3;5777
96910;3;5776
96385;3;5778
96262;3;5779
96078;3;5780
96410;3;5781
96722;3;5782
96910;3;5784
96910;3;5783
96741;3;5785
96910;3;5786
96133;3;5787
96767;3;5788
96770;3;5791
97002;3;5793
95599;3;5792
95599;3;5794
96878;3;5789
95420;3;5790
96865;3;5796
96776;3;5795
96910;3;5797
96806;3;5800
96770;3;5801
96910;3;5802
96890;3;5803
96910;3;5798
96910;3;5799
96916;3;5804
96262;3;5805
96078;3;5806
